ISBN,ISBN_10,ProductID,BTKey,Author,Title,PriceReguar,PriceDiscounted,30day_demand,Annotation,FormatPrimary,FormatPrimary_Description,FormatPrimary_QuantityPack,CountryOfPublication,LanguageCode,Classification_Merchandise,Classification_BookType,Classification_DeweyClass,Classification_LCClass,Classification_SeriesProduct,Subjects_General,Subjects_Bisac,Subjects_Library,ProductType,ProductLineID,ProductStatus,DateCreated
9780880283281,0880283289,0010186244,0010186244,"Windell, John",40 Days of Lent,3,1.71,0,"We are ""marked for salvation,"" reminds pastor John Windell in the series of short stories and vignettes on Christian discipleship for Lent 2012. With the down-to-earth, personal voice of a storyteller, Windell guides us on a challenging Lenten journey sure to inspire Christians of all backgrounds.",Paperback,79 p. ; 6.00 H x 0.25 D x 4.00 W inches 0.20 lbs.,1,,ENG,RELIGIOUS,Non-Fiction,242/.34,BV85 .W477 2011,,Religion/Ethics,RELIGION / Holidays / Easter & Lent,Lent; Meditations.,Book,BOOK,,12/21/2012
9780883780121,0883780127,0001963506,0001963506,"Madhubuti, Haki R.",Kwanzaa,3,2.25,1,"Informative and insightful, this book is a complete guide to celebrating Kwanzaa.",Paperback,16 p. : 8.75 H x 0.25 D x 5.50 W inches 0.10 lbs.,0,,ENG,GENERAL,Non-Fiction,394.261,GT4403 .M34 1972,,Sociology,SOCIAL SCIENCE / Ethnic Studies / African American Studies,"Kwanzaa.
Holidays; United States.
Harvest festivals; Africa.
African Americans; Social life and customs.",Book,BOOK,,12/26/2012
9780895554482,0895554488,0014140160,0014140160,"O'Sullivan, Paul, Father","The Holy Ghost, Our Greatest Friend",3,1.71,1,"A beautiful little book ""all about the Holy Ghost,"" including prayers to Him. Gives quotes from many famous Saints and holy authors. Shows how the Holy Ghost really and truly dwells in every soul that is in the state of grace. He aids all Christians without exception -- not just Apostles, martyrs, and missionaries -- if only we will ask His help. This book helps us to undestand the Incomparable Treasure we Christians possess in our souls. Enlightening and encouraging!",Paperback,"viii, 72 p. ; 6.00 H x 0.25 D x 3.75 W inches 0.10 lbs.",1,,ENG,RELIGIOUS,Non-Fiction,247.2,BT122 .O87,,Religion/Ethics,"RELIGION / Devotional
RELIGION / Christianity / Catholic",Holy Spirit.,Book,BOOK,,12/3/2013
9780895556400,0895556405,0009233535,0009233535,"Peters, Joel S.",Scripture Alone?,3,1.71,3,"Here are the classic reasons why the Protestant dogma of Sola Scriptura - ""Scripture Alone"" - is absolutely wrong, is unscriptural, man-made and prevents Protestants from ever having a firm doctrinal foundation. The book shows that: Christ gave us Tradition and the teaching authority of His Church; the first Christians did not have a complete Bible and Scripture itself states that it is insufficient of itself calling the Church and not the Bible ""the pillar and ground of the truth."" 72 pgs, PB",Paperback,72 p. : 6.25 H x 0.25 D x 3.75 W inches 0.10 lbs.,1,,ENG,RELIGIOUS,Non-Fiction,284,BX,,Religion/Ethics,RELIGION / Christianity / Protestant,null,Book,BOOK,,12/22/2012
9780895559036,089555903X,0014140143,0014140143,Tan Books & Pub.,Devotion to the Holy Face,3,1.71,6,"The devotion to the Passion of Our Lord Jesus Christ and particularly to His Holy Face is one of the oldest in the Christian tradition. This venerable devotion was practiced by such great saints, such as St. Augustine of Hippo, St. Bernard of Clairvaux, St. Gertrude the Great, St. Mechtilde, St. Edmund, St. Bonaventure and St. Therese of Lisieux.

Beginning in 1844, Our Lord appeared to Sr. Mary of St. Peter and expressed His desire that world should know and practice this devotion in reparation for man's blasphemy. Through the efforts of Sr. Mary St. Peter, Ven. Leo DuPont and countless others, this devotion has become one of the most loved, and remains one of the most needed in our time.

Eternal Father, we offer Thee the Adorable Face of Thy Well Beloved Son for the honor and glory of Thy Holy Name and for the salvation of all men. Prayer of Pope Blsd. Pius IX",Paperback,64 p. : 5.75 H x 0.25 D x 4.00 W inches 0.20 lbs.,1,,ENG,RELIGIOUS,Non-Fiction,291,BL,,Religion/Ethics,"RELIGION / Devotional
RELIGION / Christianity / Catholic",null,Book,BOOK,,12/3/2013
9780910309608,0910309604,0002266503,0002266503,"Condon, R. J.",Our Pagan Christmas,3,7.95,3,,Paperback,8.75 H x 0.25 D x 5.75 W inches 0.10 lbs.,0,,eng,RELIGIOUS,Non-Fiction,211,BT,,Religion/Ethics,RELIGION / Atheism,null,Book,BOOK,,12/28/2012
9780914633174,0914633171,0001910517,0001910517,"Patterson, Susan",I Wish the Hitting Would Stop,3,1.71,0,,Paperback,11.00 H x 0.25 D x 8.50 W inches 0.20 lbs.,0,,eng,GENERAL,Non-Fiction,306,HQ,,Family/Marriage,FAMILY & RELATIONSHIPS / General,null,Book,BOOK,,12/24/2012
9780926412101,0926412108,0003145431,0003145431,"Kippley, John F.",Birth Control and Christian Discipleship,3,1.71,4,,Paperback,9.00 H x 0.25 D x 6.25 W inches 0.20 lbs.,1,,ENG,RELIGIOUS,Non-Fiction,248,BV,,Religion/Ethics,RELIGION / Christian Life / Women's Issues,null,Book,BOOK,,12/15/2012
9781408517307,1408517302,0013585541,0013585541,"Russell, Anthony",Nelson International Science 5,3,2.85,1,This title has been written specifically for primary schools teaching a UK based curriculum. Written with an international focus it is designed for primary pupils from a range of backgrounds to prepare them for studying science at secondary level.,Paperback,62 p. : 10.50 H x 0.25 D x 7.75 W inches 0.36 lbs.,1,Great Britain/British Isles,ENG,UNIVERSITY PRESS,Non-Fiction,372,LB,Nelson International Science,Education,EDUCATION / Teaching Methods & Materials / Science & Technology,null,Book,BOOK,,7/8/2013
9781570434211,1570434212,0016539820,0016539820,"Klemp, Harold",Spiritual Wisdom on Life After Death,3,1.71,0,"""Author Harold Klemp, spiritual leader of Eckankar, gives insights, techniques, and spiritual exercises to give a deeper understanding of life after death, coping with the loss of a loved one, and how anyone can visit the heavenly worlds even while stillalive in the physical body""--",Paperback,"v, 80 pages ; 6.00 H x 0.20 D x 4.00 W inches 0.15 lbs.",1,,ENG,RELIGIOUS,Non-Fiction,299/.93,BP605.E3 K574455 2014,,Religion/Ethics,RELIGION / Eckankar,Future life; Eckankar (Organization).,Book,BOOK,,2/11/2015
9781601068132,1601068131,0020482008,0020482008,Knock Knock,I Heart Book,3,1.71,0,,Paperback,4.25 H x 0.25 D x 3.25 W inches 0.12 lbs.,1,,ENG,NON-BOOK,Non-Fiction,,,,Blank Books,"NON-CLASSIFIABLE - Blank Book, Diary, Journal",null,Book,SIDEL,,3/13/2017
9781601402455,1601402457,0008966163,0008966163,"Shepherd, Ruth",Enviro-Totes,3,1.71,4,"Enjoy the craft of crochet, help the environment, and look stylish, too! Ruth Shepherd's Enviro-Totes, first published in 1992, are on the mark today! Each of the four styles is crocheted using medium weight cotton yarn. The dense patterns offer sturdiness and textured good looks. The Roomy Tote shown on the front cover measures 16"" x 16"" x 8""; four of them can hold a week's worth of groceries for the average family of four, and one bag will conveniently store the other three between supermarket visits. The Bucket Tote is 13"" x 16"" with handles accented by buttons. The drawstring Lace Tote is 17"" x 23,"" with mesh sides that offer expandability and compact storage. Featuring a pattern of vertical ridges, the Carryall Tote is 14"" x 20.""",Paperback,6 p. : 11.50 H x 0.25 D x 9.00 W inches 0.10 lbs.,1,,ENG,GENERAL,Non-Fiction,746.434041,TT,,Crafts & Hobbies,CRAFTS & HOBBIES / Needlework / Crocheting,"Tote bags; Patterns.
Crocheting; Patterns.",Book,BOOK,,12/16/2012
9781601783042,1601783043,0016423462,0016423462,"Mcgraw, Ryan M.",What Is a Christian?,3,1.71,0,,Paperback,32 p.,1,,eng,RELIGIOUS,Non-Fiction,248,BV,Cultivating Biblical Godliness,Religion/Ethics,RELIGION / Christian Life / General,null,Book,BOOK,,1/23/2015
9781604860436,160486043X,0008061836,0008061836,"Goldberg, Eve",The Prison-Industrial Complex & the Global Economy,3,1.71,0,"The prison business in the US is not based on locking up, punishing, or rehabilitating dangerous hoodlums. Follow the money and find how the prison-industrial complex fits into the New World Order of free trade and imprisoned people, the war on drugs, and capital flight.",Pamphlet,24 p. : 8.50 H x 0.25 D x 5.50 W inches 0.10 lbs.,1,,ENG,GENERAL,Non-Fiction,364,HV,Pm Press Pamphlet,Sociology,SOCIAL SCIENCE / Penology,null,Book,BOOK,,12/23/2012
9781609000301,1609000307,0009979324,0009979324,"Martin, Dick",Bookmarks in Plastic Canvas,3,1.71,0,"Readers of all types will find something to love in this collection of bookmarks from Dick Martin. There are flowers and lace for romantics, a duck for the sportsman, a cross for inspirational readers, a wiggly bookworm for kids, and more. The designs are worked on colored 10 mesh plastic canvas using size 3 pearl cotton or 12 strands of embroidery floss. Each is approximately 1 5/8"" wide by 7"" high. Five of the 8 bookmarks are cut on the diagonal grid of the canvas.


Considered the ""father"" of three-dimensional plastic canvas, Dick Martin brought joy to crafters all over the world with his innovative designs, sparkling imagination, and creative enthusiasm. For more than 25 years, the freelance artist designed a multitude of plastic canvas creations, filling nearly 100 best-selling Leisure Arts leaflets.",Cards,11.50 H x 0.10 D x 8.50 W inches 0.06 lbs.,1,,ENG,GENERAL,Non-Fiction,745,TT,,Crafts & Hobbies,CRAFTS & HOBBIES / General,null,Book,BOOK,,12/15/2012
9781633885073,1633885070,0023446287,0023446287,"Straus, Eugene W.",Medical Marvels,3,1.71,0,"Medical Marvels is an introduction to some of the ideas, people, and accomplishments that have influenced the development of healing. While it examines and celebrates human ingenuity's most hallowed ground, it is not a history per se of medicine - it is equally concerned with our current climate, and it is a call to thought and action.

Meet the people who continue to make a telling difference to the human condition - people like Hippocrates, Galen, Antonie van Leeuwenhoek, Gregor Mendel, Lady Mary Wortley Montagu, Louis Pasteur, Florence Nightingale, Oswald Theodore Avery, Harold Varmus, and Rosalyn S. Yalow. Discover what drove them and marvel at the brilliance of their contributions.

Encounter great ideas - including the doctor-patient relationship, the germ theory of disease, vaccination, immunology, genetics, preventive medicine, stem cells, pre-implantation genetic diagnosis and treatment - and learn about the art, science, and significance of these ideas.

Within the context of discovery and compassion at the heart of every medical advance,Medical Marvels considers the powerful forces controlling both the science and distribution of healthcare. By reading this absorbing and important book, everyone interested in good healthcare will gain a new appreciation for the achievements, the roadblocks that have been overcome and those still looming, as well as the great promise medicine holds for the future.

Healthcare is among the most significant issues of our time, and it will be more so in the future. If you want a powerful and accurate lens to understand the history of medicine as well as the societal and scientific challenges it is facing now and in the future - then Medical Marvels is for you.",Paperback,425 p. : 9.00 H x 6.00 W inches,1,,ENG,MEDICAL,Non-Fiction,610,R,,Medical,"MEDICAL / History
SCIENCE / History",null,Book,BOOK,,6/25/2018
9781889271675,1889271675,0020002943,0020002943,"Gahagan, Jimmie",A Faculty and Staff Guide to Creating Learning Outcomes,3,2.4,3,"Published in partnership with the Office of Student Engagement, University of South Carolina

For more than a decade, educators have focused on illustrating the effectiveness of educational interventions by measuring changes in grade point averages, retention, satisfaction, and participation. What such measures don't tell us is what students know or are able to do as a result of their educational experiences. Yet, this is the kind of data colleges and universities are increasingly asked to report by state legislatures, regional accrediting agencies, and a number of other stakeholders. Responding to this call requires new assessment vehicles that report success through the eyes of students using measurable learning outcomes for courses, programs of study, and cocurricular experiences.A Faculty and Staff Guide to Creating Learning Outcomes presents a framework for developing and assessing student learning outcomes in a brief, accessible format.",Paperback,29 p. : 8.75 H x 0.25 D x 5.25 W inches 0.12 lbs.,1,,ENG,TEXT,Non-Fiction,378,L,,Education,EDUCATION / Higher,null,Book,BOOK,,12/14/2016
